Salário,Profissão,Setor,Estado,FormaTrabalho,Nivel,TamanhoEmpresa,Gestão,TipoTrabalho,Idade,Experiência,Escolaridade,Formação,LinguagemPython,LinguagemR,LinguagemSQL,NuvemAWS,NuvemGCP,NuvemAzure,QlikView,PowerBI,Tableau
5000.0,Analista de BI,Finanças ou Bancos,Ceará (CE),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Pleno,de 501 a 1000,não,Outros,25-29,de 2 a 3 anos,Graduação/Bacharelado,Outras Engenharias,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3500.0,Analista de Negócios,Outro,Alagoas (AL),Modelo 100% presencial,Júnior,de 501 a 1000,não,Outros,25-29,de 1 a 2 anos,Pós-graduação,Economia/ Administração / Contabilidade / Finanças,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
7000.0,Analista de BI,Educação,São Paulo (SP),Modelo híbrido com dias fixos de trabalho presencial,Pleno,de 1001 a 3000,não,Outros,25-29,de 4 a 5 anos,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
2500.0,Analista de Dados,Tecnologia/Fábrica de Software,São Paulo (SP),Modelo 100% remoto,Júnior,de 1001 a 3000,não,Outros,25-29,de 1 a 2 anos,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
10000.0,Outras,Finanças ou Bancos,Rio Grande do Sul (RS),Modelo híbrido com dias fixos de trabalho presencial,Sênior,Acima de 3000,não,Outros,40-44,de 4 a 5 anos,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
5000.0,Outras,Finanças ou Bancos,Minas Gerais (MG),Modelo 100% presencial,Sênior,Acima de 3000,não,Outros,30-34,Não tenho experiência na área de dados,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3500.0,Analista de BI,Marketing,Ceará (CE),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Júnior,de 1001 a 3000,não,Empreendedor ou Empregado (CNPJ),25-29,de 1 a 2 anos,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2500.0,Outras,Indústria,Sergipe (SE),Modelo 100% presencial,Sênior,de 101 a 500,não,Outros,35-39,Menos de 1 ano,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,Analista de Dados,Finanças ou Bancos,Rio Grande do Sul (RS),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Sênior,de 501 a 1000,não,Outros,30-34,de 4 a 5 anos,Mestrado,Outras Engenharias,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1500.0,Analista de BI,Tecnologia/Fábrica de Software,Rio Grande do Sul (RS),Modelo 100% remoto,Júnior,de 1 a 5,não,Estagiário,25-29,Menos de 1 ano,Estudante de Graduação,Outras Engenharias,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7000.0,Engenheiro de Dados,Logística,Ceará (CE),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Pleno,de 101 a 500,não,Outros,22-24,de 1 a 2 anos,Graduação/Bacharelado,Estatística/ Matemática / Matemática Computacional,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1500.0,Outras,Telecomunicação,Minas Gerais (MG),Modelo 100% remoto,Júnior,de 1001 a 3000,não,Outros,25-29,Não tenho experiência na área de dados,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2500.0,Analista de Dados,Finanças ou Bancos,São Paulo (SP),Modelo 100% remoto,Júnior,de 101 a 500,não,Estagiário,17-21,de 1 a 2 anos,Estudante de Graduação,Ciências Sociais,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
7000.0,Engenheiro de Dados,Finanças ou Bancos,São Paulo (SP),Modelo 100% remoto,Pleno,Acima de 3000,não,Outros,25-29,de 2 a 3 anos,Graduação/Bacharelado,Outras Engenharias,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
27500.0,Analista de Negócios,Tecnologia/Fábrica de Software,São Paulo (SP),Modelo 100% remoto,Sênior,Acima de 3000,não,Outros,40-44,Mais de 10 anos,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
14000.0,Outras,Tecnologia/Fábrica de Software,Distrito Federal (DF),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Sênior,Acima de 3000,não,Outros,40-44,Mais de 10 anos,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500.0,Analista de BI,Educação,Rio de Janeiro (RJ),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Júnior,de 501 a 1000,não,Estagiário,22-24,Menos de 1 ano,Estudante de Graduação,Outras Engenharias,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
10000.0,Analista de BI,Finanças ou Bancos,Minas Gerais (MG),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Sênior,Acima de 3000,não,Outros,30-34,de 4 a 5 anos,Pós-graduação,Outras Engenharias,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
10000.0,Engenheiro de Dados,Tecnologia/Fábrica de Software,Minas Gerais (MG),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Pleno,de 1001 a 3000,não,Outros,22-24,de 2 a 3 anos,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
10000.0,Analista de Dados,Tecnologia/Fábrica de Software,São Paulo (SP),Modelo 100% remoto,Pleno,de 51 a 100,não,Outros,35-39,de 2 a 3 anos,Graduação/Bacharelado,Outras Engenharias,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35000.0,Engenheiro de Dados,Finanças ou Bancos,Fora do Brasil,Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Sênior,Acima de 3000,não,Outros,40-44,de 6 a 10 anos,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
5000.0,Analista de BI,Varejo,Paraná (PR),Modelo 100% remoto,Júnior,Acima de 3000,não,Outros,22-24,Menos de 1 ano,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
10000.0,Outras,Setor Público,Paraíba (PB),Modelo 100% presencial,Pleno,de 101 a 500,não,Outros,35-39,Menos de 1 ano,Graduação/Bacharelado,Outras Engenharias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10000.0,Analista de BI,Finanças ou Bancos,São Paulo (SP),Modelo 100% remoto,Pleno,Acima de 3000,não,Outros,22-24,de 1 a 2 anos,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
5000.0,Analista de Negócios,Indústria,São Paulo (SP),Modelo 100% remoto,Sênior,de 11 a 50,não,Outros,25-29,de 1 a 2 anos,Pós-graduação,Outras Engenharias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,Analista de Negócios,Tecnologia/Fábrica de Software,São Paulo (SP),Modelo 100% remoto,Sênior,de 11 a 50,não,Outros,30-34,de 4 a 5 anos,Não tenho graduação formal,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3500.0,,Tecnologia/Fábrica de Software,Minas Gerais (MG),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),,de 51 a 100,sim,Empreendedor ou Empregado (CNPJ),25-29,Menos de 1 ano,Mestrado,Outras Engenharias,,,,,,,,,
7000.0,Cientista de Dados,Tecnologia/Fábrica de Software,Minas Gerais (MG),Modelo 100% remoto,Pleno,de 101 a 500,não,Outros,17-21,de 2 a 3 anos,Estudante de Graduação,Estatística/ Matemática / Matemática Computacional,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2500.0,Analista de BI,Varejo,Rio de Janeiro (RJ),Modelo 100% presencial,Júnior,de 1 a 5,não,Outros,25-29,de 1 a 2 anos,Estudante de Graduação,Outras Engenharias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5000.0,Cientista de Dados,Varejo,Rio de Janeiro (RJ),Modelo 100% remoto,Júnior,Acima de 3000,não,Outros,30-34,Menos de 1 ano,Pós-graduação,Estatística/ Matemática / Matemática Computacional,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1500.0,Cientista de Dados,Tecnologia/Fábrica de Software,,Modelo 100% remoto,Júnior,de 101 a 500,não,Estagiário,22-24,de 1 a 2 anos,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
14000.0,Engenheiro de Dados,Finanças ou Bancos,Goiás (GO),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Sênior,de 101 a 500,não,Empreendedor ou Empregado (CNPJ),30-34,de 2 a 3 anos,Mestrado,Outras Engenharias,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
5000.0,Engenheiro de Dados,Indústria,São Paulo (SP),Modelo 100% presencial,Sênior,de 101 a 500,não,Outros,35-39,Mais de 10 anos,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
7000.0,Analista de Negócios,Tecnologia/Fábrica de Software,,Modelo 100% remoto,Sênior,de 1001 a 3000,não,Outros,30-34,Não tenho experiência na área de dados,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
10000.0,Cientista de Dados,Área da Saúde,Distrito Federal (DF),Modelo 100% remoto,Sênior,de 1001 a 3000,não,Outros,25-29,de 6 a 10 anos,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
10000.0,Cientista de Dados,Tecnologia/Fábrica de Software,São Paulo (SP),Modelo 100% remoto,Pleno,de 101 a 500,não,Outros,25-29,Menos de 1 ano,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
5000.0,Analista de Dados,Indústria,São Paulo (SP),Modelo 100% presencial,Pleno,de 501 a 1000,não,Outros,25-29,de 2 a 3 anos,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,Analista de BI,Finanças ou Bancos,São Paulo (SP),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Sênior,Acima de 3000,não,Outros,25-29,de 2 a 3 anos,Pós-graduação,Economia/ Administração / Contabilidade / Finanças,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
27500.0,Outras,Marketing,São Paulo (SP),Modelo 100% remoto,Sênior,Acima de 3000,não,Outros,35-39,de 6 a 10 anos,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14000.0,Analista de BI,Área da Saúde,São Paulo (SP),Modelo 100% remoto,Sênior,de 501 a 1000,não,Empreendedor ou Empregado (CNPJ),25-29,de 2 a 3 anos,Graduação/Bacharelado,Outras Engenharias,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
10000.0,Cientista de Dados,Finanças ou Bancos,Distrito Federal (DF),Modelo 100% remoto,Sênior,Acima de 3000,não,Outros,30-34,de 4 a 5 anos,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
7000.0,Analista de Dados,Varejo,Rio Grande do Sul (RS),Modelo 100% remoto,Pleno,Acima de 3000,não,Outros,25-29,Menos de 1 ano,Graduação/Bacharelado,Outras Engenharias,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3500.0,Analista de Dados,Área da Saúde,São Paulo (SP),Modelo 100% remoto,Júnior,Acima de 3000,não,Outros,25-29,de 1 a 2 anos,Graduação/Bacharelado,Outras Engenharias,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3500.0,Analista de Negócios,Finanças ou Bancos,Santa Catarina (SC),Modelo 100% remoto,Júnior,Acima de 3000,não,Outros,30-34,Menos de 1 ano,Mestrado,Outras,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
10000.0,Cientista de Dados,Outro,Ceará (CE),Modelo híbrido com dias fixos de trabalho presencial,Pleno,de 101 a 500,não,Empreendedor ou Empregado (CNPJ),25-29,de 2 a 3 anos,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
7000.0,Cientista de Dados,consultoria,Minas Gerais (MG),Modelo 100% remoto,Júnior,Acima de 3000,não,Outros,25-29,de 1 a 2 anos,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7000.0,Engenheiro de Dados,Tecnologia/Fábrica de Software,Minas Gerais (MG),Modelo 100% remoto,Pleno,Acima de 3000,não,Outros,30-34,de 4 a 5 anos,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2500.0,Analista de BI,Telecomunicação,São Paulo (SP),Modelo 100% presencial,Júnior,de 1001 a 3000,não,Outros,22-24,de 2 a 3 anos,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
7000.0,Desenvolvedor/Engenheiro de Software,Indústria,,Modelo 100% presencial,Pleno,Acima de 3000,não,Outros,30-34,Menos de 1 ano,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7000.0,Estatístico,Área da Saúde,São Paulo (SP),Modelo 100% presencial,Sênior,Acima de 3000,não,Outros,30-34,Mais de 10 anos,Pós-graduação,Estatística/ Matemática / Matemática Computacional,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7000.0,Cientista de Dados,Telecomunicação,Ceará (CE),Modelo híbrido com dias fixos de trabalho presencial,Pleno,de 1001 a 3000,não,Outros,22-24,de 2 a 3 anos,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
7000.0,Analista de Negócios,Tecnologia/Fábrica de Software,São Paulo (SP),Modelo 100% remoto,Sênior,de 1001 a 3000,não,Outros,30-34,de 6 a 10 anos,Graduação/Bacharelado,Outras Engenharias,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2500.0,Analista de BI,Marketing,Minas Gerais (MG),Modelo 100% remoto,Júnior,de 51 a 100,não,Outros,17-21,Menos de 1 ano,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5000.0,Analista de BI,Varejo,Ceará (CE),Modelo 100% presencial,Pleno,de 101 a 500,não,Outros,25-29,Menos de 1 ano,Estudante de Graduação,Economia/ Administração / Contabilidade / Finanças,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
5000.0,Outras,Telecomunicação,São Paulo (SP),Modelo 100% remoto,Pleno,de 1001 a 3000,não,Outros,30-34,Não tenho experiência na área de dados,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7000.0,Cientista de Dados,Internet/Ecommerce,Ceará (CE),Modelo 100% remoto,Pleno,de 501 a 1000,não,Empreendedor ou Empregado (CNPJ),25-29,de 4 a 5 anos,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10000.0,Engenheiro de Dados,Marketing,Minas Gerais (MG),Modelo 100% remoto,Pleno,de 501 a 1000,não,Empreendedor ou Empregado (CNPJ),25-29,Menos de 1 ano,Graduação/Bacharelado,Outras Engenharias,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
7000.0,Analista de Dados,Indústria,São Paulo (SP),Modelo híbrido com dias fixos de trabalho presencial,Pleno,Acima de 3000,não,Outros,25-29,Menos de 1 ano,Graduação/Bacharelado,Outras Engenharias,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
7000.0,Cientista de Dados,Tecnologia/Fábrica de Software,São Paulo (SP),Modelo 100% remoto,Pleno,de 101 a 500,não,Outros,25-29,de 2 a 3 anos,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1500.0,Outras,Área da Saúde,São Paulo (SP),Modelo 100% presencial,Júnior,Acima de 3000,não,Outros,22-24,de 1 a 2 anos,Estudante de Graduação,Economia/ Administração / Contabilidade / Finanças,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5000.0,Analista de Dados,Tecnologia/Fábrica de Software,Santa Catarina (SC),Modelo 100% remoto,Júnior,de 11 a 50,não,Outros,35-39,Menos de 1 ano,Não tenho graduação formal,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
35000.0,Engenheiro de Dados,Imobiliário,Paraná (PR),Modelo 100% remoto,Sênior,de 51 a 100,não,Outros,22-24,de 4 a 5 anos,Não tenho graduação formal,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
5000.0,Analista de Negócios,Finanças ou Bancos,Ceará (CE),Modelo 100% presencial,Pleno,Acima de 3000,não,Outros,35-39,de 4 a 5 anos,Pós-graduação,Economia/ Administração / Contabilidade / Finanças,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7000.0,Engenheiro de Dados,Varejo,São Paulo (SP),Modelo 100% remoto,Sênior,Acima de 3000,não,Outros,35-39,de 1 a 2 anos,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5000.0,Analista de BI,Tecnologia/Fábrica de Software,Minas Gerais (MG),Modelo híbrido com dias fixos de trabalho presencial,Pleno,de 1001 a 3000,não,Outros,45-49,de 2 a 3 anos,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
3500.0,Engenheiro de Machine Learning,Tecnologia/Fábrica de Software,Rio de Janeiro (RJ),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),Pleno,de 501 a 1000,não,Outros,25-29,de 2 a 3 anos,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
7000.0,Estatístico,Área da Saúde,Paraná (PR),Modelo 100% remoto,Sênior,de 51 a 100,não,Empreendedor ou Empregado (CNPJ),40-44,Mais de 10 anos,Mestrado,Estatística/ Matemática / Matemática Computacional,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3500.0,Cientista de Dados,Tecnologia/Fábrica de Software,São Paulo (SP),Modelo 100% remoto,Júnior,de 501 a 1000,não,Outros,25-29,de 1 a 2 anos,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
2500.0,Analista de Dados,Telecomunicação,São Paulo (SP),Modelo híbrido com dias fixos de trabalho presencial,Júnior,de 1001 a 3000,não,Outros,25-29,Menos de 1 ano,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
10000.0,Analista de BI,Finanças ou Bancos,São Paulo (SP),Modelo 100% remoto,Sênior,de 1001 a 3000,não,Outros,30-34,Mais de 10 anos,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
14000.0,Analista de Negócios,Setor Público,São Paulo (SP),Modelo 100% presencial,Sênior,Acima de 3000,não,Outros,50-54,Mais de 10 anos,Pós-graduação,Economia/ Administração / Contabilidade / Finanças,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5000.0,Analista de BI,Finanças ou Bancos,São Paulo (SP),Modelo 100% presencial,Júnior,de 51 a 100,não,Outros,40-44,de 1 a 2 anos,Graduação/Bacharelado,Marketing / Publicidade / Comunicação / Jornalismo,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
3500.0,Engenheiro de Dados,Indústria,Minas Gerais (MG),Modelo híbrido com dias fixos de trabalho presencial,Júnior,Acima de 3000,não,Outros,25-29,de 1 a 2 anos,Graduação/Bacharelado,Outras Engenharias,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3500.0,Analista de BI,Indústria,Espírito Santo (ES),Modelo 100% remoto,Júnior,de 101 a 500,não,Outros,22-24,Menos de 1 ano,Estudante de Graduação,Outras Engenharias,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
25000.0,Cientista de Dados,Tecnologia/Fábrica de Software,Paraná (PR),Modelo 100% remoto,Sênior,Acima de 3000,não,Outros,40-44,Mais de 10 anos,Mestrado,Outras Engenharias,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10000.0,,Setor Automotivo,São Paulo (SP),Modelo 100% presencial,,de 101 a 500,sim,Outros,45-49,Mais de 10 anos,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,,,,,,,,,
7000.0,Cientista de Dados,Educação,São Paulo (SP),Modelo 100% remoto,Sênior,Acima de 3000,não,Outros,25-29,de 2 a 3 anos,Pós-graduação,Outras Engenharias,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
14000.0,Desenvolvedor/Engenheiro de Software,Varejo,São Paulo (SP),Modelo 100% remoto,Sênior,Acima de 3000,não,Outros,40-44,de 2 a 3 anos,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
10000.0,Desenvolvedor/Engenheiro de Software,Tecnologia/Fábrica de Software,São Paulo (SP),Modelo 100% remoto,Sênior,de 501 a 1000,não,Outros,35-39,Menos de 1 ano,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
22500.0,Analista de BI,Indústria,São Paulo (SP),Modelo 100% remoto,Sênior,Acima de 3000,não,Empreendedor ou Empregado (CNPJ),50-54,Mais de 10 anos,Mestrado,Outras Engenharias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
